name,screen_name,id,created_at,text,label
Alex Cunningham,ACunninghamMP,704235340140322816,2016-02-29 09:22:43,"RT @SteveReedMP: Quitting EU would negatively affect lives of millions, official UK report says https://t.co/7Ulb4NKPFu",Stay
Alex Cunningham,ACunninghamMP,703229331212992513,2016-02-26 14:45:12,More evidence Government needed hefty push yestersday to apply for EU help for flood victims.No idea on Monday https://t.co/p9F8arUkqd,Stay
Alex Cunningham,ACunninghamMP,703161559728541697,2016-02-26 10:15:54,Website Update: Alex secures commitment from Government on funding application to European Union: https://t.co/VRvNlyYRGe,Stay
Alex Cunningham,ACunninghamMP,702843570634543104,2016-02-25 13:12:20,RT @LabourDefra: Welcome news that the Government will finally apply to the EU Solidarity Fund for flood relief after Urgent Question from …,Stay
Alex Cunningham,ACunninghamMP,702811444040044544,2016-02-25 11:04:40,RT @grahamemorris: In response to UQ from @UKLabours @ACunninghamMP Govt announce they are at last to apply to EU #Solidarity Fund for floo…,Stay
Alex Cunningham,ACunninghamMP,702810114286346241,2016-02-25 10:59:23,Sad I had to ask an Urgent Question to get the government to apply for EU funds to help flood hit communities. I'm pleased they have though,Stay
Alex Cunningham,ACunninghamMP,702610437007872000,2016-02-24 21:45:56,@neutralbrit @Normanratdog @barbara_knee @morton_wendy @WASPI_Campaign I hope Jay that means a positive vote to stay IN the EU for the best,Stay
Alex Cunningham,ACunninghamMP,702140887170740224,2016-02-23 14:40:07,Raised point of order on g'ment confusion over application to EU Solidarity Fund to help flood victims - Speaker asked g'ment to clarify,Stay
Alex Cunningham,ACunninghamMP,701875049918291969,2016-02-22 21:03:46,"RT @jeremycorbyn: Labour made sure EU gave British workers' rights to minimum paid leave, agency workers, paid maternity/paternity leave, e…",Stay
Alex Cunningham,ACunninghamMP,701875029148090371,2016-02-22 21:03:41,RT @UKLabour: Being in the EU means real savings for hardworking people - that’s why we’re In for Britain. #LabourInForBritain https://t.co…,Stay
Alex Cunningham,ACunninghamMP,701874460861796352,2016-02-22 21:01:26,Alan Johnson skewers Chris Grayling in mini EU debate with clear straight talking on why we must remain in.  Grayling left floundering,Stay
Alex Cunningham,ACunninghamMP,697408906650320898,2016-02-10 13:16:55,Government have just 18 days to apply for EU Solidarity Funds 2 support flood hit Cumbrian communities @jreedmp @SueHayman1 @RoryStewartUK,Stay
Alex Cunningham,ACunninghamMP,697394924539527170,2016-02-10 12:21:21,RT @Labour_News: Labour_News. PM 'must change tack over refugee crisis or he will lose EU refere - Guardian https://t.co/gZOu3WTdYp,Stay
Alex Cunningham,ACunninghamMP,697057366253113344,2016-02-09 14:00:01,Raised again the Government's failure to access EU funds for flood victims - time running out for an application,Stay
Alex Cunningham,ACunninghamMP,695559548837343232,2016-02-05 10:48:13,"Website Update: Time running out for Government to seek EU assistance, warns Alex: https://t.co/fiLdq1ELQT",Stay
Alex Cunningham,ACunninghamMP,695240361141260288,2016-02-04 13:39:53,RT @Ranelagh_intl: .@ACunninghamMP says that time is running out to apply to the EU solidarity fund and asks that it happen as soon as poss…,Stay
Alex Cunningham,ACunninghamMP,694934427244306432,2016-02-03 17:24:13,"RT @hilarybennmp: Whatever the renegotiation brings Britain is better off inside the EU because of the jobs, investment, growth and securit…",Stay
Alex Cunningham,ACunninghamMP,694853883554840577,2016-02-03 12:04:10,RT @StrongerIn: Alan Johnson is clear: 'Remaining in Europe crucial for Britain's future prosperity and security' https://t.co/Tg9al00zlU,Stay
Alex Cunningham,ACunninghamMP,694501967914258432,2016-02-02 12:45:47,"RT @elashton: Corbyn says PM is ""not respecting the sovereignty of this parliament"" by refusing to tell MPs about EU proposals https://t.co…",Stay
Alex Cunningham,ACunninghamMP,694500892259794945,2016-02-02 12:41:30,Prime Minister fails to show in Commons to give a statement on his EU negotiations - choosing to make a speech on it elsewhere. Shameful,Stay
Alex Cunningham,ACunninghamMP,692430803406622720,2016-01-27 19:35:42,@eden_flood @RoryStewartUK @EnvAgency volunteers do a grand job and communities appreciate them - but government &amp; EU resources critical,Stay
Alex Cunningham,ACunninghamMP,680883072259211264,2015-12-26 22:49:09,RT @LeedsNWLabour: @UKLabour MEPs call on Government to make use of EU funds to help with #floods .Pls overcomeTory Anti-EU prejudice https…,Stay
Alex Cunningham,ACunninghamMP,677115078286643200,2015-12-16 13:16:29,My letter to Environment Minister Rory Stewart asking him to back EU Birds &amp; Habitats Directive &amp; Diversity Strategy https://t.co/jwz2sGOsfF,Stay
Alex Cunningham,ACunninghamMP,663996828963217408,2015-11-10 08:29:15,RT @EuroLabour: Labour MEPs demand EU ministers take action on steel crisis: https://t.co/1h9BGj6t94,Stay
Alex Cunningham,ACunninghamMP,662379342731808769,2015-11-05 21:21:56,RT @MaryCreaghMP: Morgan Stanley: Brexit would force Britain ‘back into recession’ https://t.co/xupP2fEF33,Stay
Alex Cunningham,ACunninghamMP,659784794826481665,2015-10-29 17:32:07,RT @MirrorPolitics: British customers could suffer if UK quits EU warns American official https://t.co/IsXRaa4khF https://t.co/mf5srlNWPR,Stay
Alex Cunningham,ACunninghamMP,659369603152400384,2015-10-28 14:02:18,RT @LauraCurranMYP: @UKHouseofLords is debating @votesat16 amendments in the EU Referendum Bill tomorrow! #WeAreReady #VotesAt16 https://t.…,Stay
Alex Cunningham,ACunninghamMP,659345792700960768,2015-10-28 12:27:41,The arrogance of Cameron claiming to announce energy cost help for steel industry when he gets EU clearance! That's been the case for ages,Stay
Alex Cunningham,ACunninghamMP,659089583586549761,2015-10-27 19:29:36,"RT @Jude_KD: ""A new low"":UKIP MEPs fail to support EU anti-torture trade regulations.Who do they represent? Public or profiteers! https://t…",Stay
Alex Cunningham,ACunninghamMP,656172607809703936,2015-10-19 18:18:35,"RT @wdjstraw: June Sarpong: ""If people want to talk about my gender, looks, age &amp; clothes, they've already lost the EU argument"" http://t.c…",Stay
Alex Cunningham,ACunninghamMP,641018395304062976,2015-09-07 22:41:09,"RT @Politico_Daily: 37 Tory rebel over purdah rules for the #EUreferendum as the Government are defeated: 
Aye 312 
Noe 285 
Majority 27",Stay
Alex Cunningham,ACunninghamMP,608998911244664832,2015-06-11 14:07:09,RT @StocktonSthLab: MP Phil Wilson warns £1bn of North-East investment at risk if UK quits EU http://t.co/IgRo3igZ4R,Stay
Alex Cunningham,ACunninghamMP,608217380947410944,2015-06-09 10:21:38,"RT @Labour4NE: @Jude_KD @gfromboro jobs are at risk as a result of Brexit, lots of support for this viewpoint http://t.co/pvmwFFZXne",Stay
Alex Cunningham,ACunninghamMP,563110015486423041,2015-02-04 23:01:04,"RT @MirrorPolitics: Olympic boss: David Cameron's EU exit plan is biggest risk to UK business, not Labour
http://t.co/Mecpj1e0fd http://t.c…",Stay
Alex Cunningham,ACunninghamMP,563055896054738945,2015-02-04 19:26:01,"RT @labourpress: David Cameron's EU exit plan is biggest risk to UK business, not Labour  http://t.co/R9e8WVyamv",Stay
Alex Cunningham,ACunninghamMP,552456410383269889,2015-01-06 13:27:27,RT @LSEpoliticsblog: Leaving the European Union is likely to have a significant negative economic impact http://t.co/Bd9unaSzrn,Stay
Alex Salmond,AlexSalmond,744138286109687808,2016-06-18 12:02:47,"My contribution to the @OxfordUnion #EUref Debate at @UniofOxford: 
https://t.co/IgtMxpCTQv",Stay
Alex Salmond,AlexSalmond,743389337279172608,2016-06-16 10:26:44,Great to be back in Cardiff with @LeanneWood. Making the positive case for #VoteRemain in Wales. #EUref https://t.co/1Nz05XrkUp,Stay
Alex Salmond,AlexSalmond,743124292855037952,2016-06-15 16:53:32,"RT @KevinJPringle: For a Leave campaign based on £350m lie, this is a big blow to credibility of anything they say. #EUref #StrongerIn http…",Stay
Alex Salmond,AlexSalmond,743082879769530369,2016-06-15 14:08:59,If you ever needed a better reason to #VoteRemain! #EUref https://t.co/FaFdMRsIcC,Stay
Alex Salmond,AlexSalmond,742823262388948992,2016-06-14 20:57:21,Enjoyed making the positive case for #VoteRemain🇪🇺 with @leicesterliz in #EUDebate. Leave campaign have clearly gone bananas. 🍌 #EUref,Stay
Alex Salmond,AlexSalmond,742808198487408641,2016-06-14 19:57:29,"RT @theSNP: .@AlexSalmond: #Brexit means taking back control ""for the most right-wing govt since Margaret Thatcher.” #VoteRemain
https://t.…",Stay
Alex Salmond,AlexSalmond,742800450114584576,2016-06-14 19:26:42,"RT @J_Brotherston: £2.5bn net contrib. of EU ""expats"" could build 100,000 socially rented houses p. year in UK - @AlexSalmond brings positi…",Stay
Alex Salmond,AlexSalmond,742796682069413888,2016-06-14 19:11:44,"RT @jesuisELP: .@AlexSalmond says giving up our place in EU progressing #climatechange action ""is not taking control, that's losing control…",Stay
Alex Salmond,AlexSalmond,742796507347353600,2016-06-14 19:11:02,RT @theSNP: In the EU we can tackle global issues more effectively. Find out more: https://t.co/03yv0AXAtd #VoteRemain #EUDebate https://t.…,Stay
Alex Salmond,AlexSalmond,742794797279236096,2016-06-14 19:04:14,"RT @theSNP: .@AlexSalmond calls out Boris Johnson on scrapping the social chapter. #EUdebate #EUref #VoteRemain
https://t.co/qePU63wMIL",Stay
Alex Salmond,AlexSalmond,742791896511156224,2016-06-14 18:52:43,RT @jesuisELP: Leave camp confuses % increases and % point increases on migrant wage research. #EUdebate #HonestyPlease #EUref,Stay
Alex Salmond,AlexSalmond,742790566849712129,2016-06-14 18:47:26,"RT @DavidLivey: ""I think we could easily scrap the social chapter"" - Boris Johnson, 2012. https://t.co/AZPOJdkqkz #EUdebate #EUref #VoteRem…",Stay
Alex Salmond,AlexSalmond,742787200882987008,2016-06-14 18:34:03,RT @theSNP: FACT CHECK: EU migrants made a positive contribution to UK public finances of  £2.5bn in 13/14 https://t.co/hn9IFZZpRN #VoteRem…,Stay
Alex Salmond,AlexSalmond,742749191542341633,2016-06-14 16:03:01,"Tonight I will be debating #EUref with @leicesterliz, @patel4witham + @BorisJohnson live on @YouTube from 7pm:
https://t.co/r6VJopzRq8",Stay
Alex Salmond,AlexSalmond,741985315246739456,2016-06-12 13:27:39,Another 'I don't know' from Leave today. This time from Tom Harris on Sunday Politics. This is after IDS and Diane James. #EUref,Stay
Alex Salmond,AlexSalmond,741661499970588673,2016-06-11 16:00:55,"I thoroughly enjoyed the singing in Derry too! #EUref
https://t.co/B6Fjou8WrD",Stay
Alex Salmond,AlexSalmond,741659281234223107,2016-06-11 15:52:06,Great time campaigning the positive case for Europe in Derry yesterday. Fantastic response from everyone. #EUref https://t.co/oZN7xIkx2i,Stay
Alex Salmond,AlexSalmond,741586434457513989,2016-06-11 11:02:38,RT @ThatTomCollins: 'Focus on the positive impact EU has made in Northern Ireland' - @AlexSalmond in today's @BelTel #EUref https://t.co/Rf…,Stay
Alex Salmond,AlexSalmond,741312996551630848,2016-06-10 16:56:05,Many thanks to @Derry_Chamber for hosting today @BGhotelderry. Great to discuss the positive case for the EU. #EUref https://t.co/OgJfPmTKVL,Stay
Alex Salmond,AlexSalmond,741225411321987072,2016-06-10 11:08:04,RT @bbctheview: Always working - look who @MarkCarruthers7 bumped into this morning @AlexSalmond in the city for more #EUref https://t.co/V…,Stay
Alex Salmond,AlexSalmond,741038654634795008,2016-06-09 22:45:57,"Great debate feat. Jenny Jones, Lord Howard, @DanHannanMEP, Lord Heseltine, Vicky Pryce &amp; fantastic students, Remain won 229-79.#EUref",Stay
Alex Salmond,AlexSalmond,740988242460315648,2016-06-09 19:25:38,My last debate at @UniofOxford was almost 20 years ago on Scottish Devolution. Now back again to debate #EUref https://t.co/UQPrgJZpUr,Stay
Alex Salmond,AlexSalmond,740563881697923072,2016-06-08 15:19:23,"RT @theSNP: The #EUref voter registration deadline has been extended to midnight, 9 June: https://t.co/7Rfhd84RqK #VoteRemain https://t.co/…",Stay
Alex Salmond,AlexSalmond,740128542084759557,2016-06-07 10:29:30,"Don't forget that today is your last chance to be #EURefReady and register your #EUreferendum vote: 

https://t.co/I1jCQJA5gM",Stay
Alex Salmond,AlexSalmond,738406383343816704,2016-06-02 16:26:15,"IDS debate on @LBC echoed UKIP's Diane James last week. The Brexiteers motto should be: ""We're for out and we don't know""",Stay
Alex Salmond,AlexSalmond,738391274147942400,2016-06-02 15:26:13,"RT @J_Brotherston: ""'I don't know' is the theme of the Brexit campaign"" - Alex Salmond on @LBC EU Referendum debate with Iain Duncan Smith",Stay
Alex Salmond,AlexSalmond,738374060590141440,2016-06-02 14:17:49,"My @LBC EU Referendum debate with Iain Duncan Smith begins at 4pm. 

https://t.co/4MeqV57WVP",Stay
Alex Salmond,AlexSalmond,738103435774529536,2016-06-01 20:22:27,RT @IainDale: Tomorrow at 4 it's the @LBC EU Debate. @AlexSalmond V Iain Duncan Smith. Got a question for them? https://t.co/n0jOs2bgFJ,Stay
Alex Salmond,AlexSalmond,737662011740426240,2016-05-31 15:08:23,RT @thisisglobal: This will be unmissable. @AlexSalmond head-to-head with Iain Duncan Smith talking #Brexit on @LBC this Thursday 👇 https:/…,Stay
Alex Salmond,AlexSalmond,735908818182344705,2016-05-26 19:01:49,"RT @BBCBreaking: First #BBCDebate on the #EUref has begun
Watch: @BBCOne 
Listen: @bbc5live 
Follow: https://t.co/RhWCREyeSv https://t.co/O…",Stay
Alex Salmond,AlexSalmond,735905986624552960,2016-05-26 18:50:34,All set for tonight's #BBCDebate live from Glasgow at 8pm. #EUref https://t.co/mX2t33lvZ2,Stay
Alex Salmond,AlexSalmond,735586304285638656,2016-05-25 21:40:16,RT @hearinglossSCO: Hi @AlexSalmond Please RT if you agree @BBC should provide #BSL interpretation on the #EUref #BBCDebate from Glasgow ht…,Stay
Alex Salmond,AlexSalmond,735113738492186625,2016-05-24 14:22:27,RT @pressjournal: VIDEO: @AlexSalmond believes EU referendum debate lacks “energy and enthusiasm” of indyref https://t.co/kRaAkIKu63 https:…,Stay
Alex Salmond,AlexSalmond,734305847749316609,2016-05-22 08:52:11,"The #EUref campaign has reached a new low, no idealism. Only low-grade statistics and even lower grade politics:

https://t.co/1rsZZM223n",Stay
Alex Salmond,AlexSalmond,734013503703552001,2016-05-21 13:30:31,RT @joannaccherry: @AlexSalmond speaks about the importance of a positive #EUref remain campaign at @theSNP National Council https://t.co/I…,Stay
Alex Salmond,AlexSalmond,732239307415666688,2016-05-16 16:00:29,This is the position we are now in with the #EUref. 2/6,Stay
Alex Salmond,AlexSalmond,729752667308855297,2016-05-09 19:19:28,RT @SkyNewsTonight: .@adamboultonSKY asks @AlexSalmond about whether leaving EU would compromise UK's peace and security #SkyNewsTonight ht…,Stay
Alex Salmond,AlexSalmond,729723088372416512,2016-05-09 17:21:56,RT @PeterGrantMP: 16 hrs after leaving home I'm in Westminster hearing shining example of the negative Brexit propaganda @AlexSalmond warne…,Stay
Alex Salmond,AlexSalmond,729694819669381120,2016-05-09 15:29:36,"RT @JohnstonJules: Had a quick chat today with @AlexSalmond after his #EuropeDay speech on #Brexit , #ProjectFear and #fisheries  https://t…",Stay
Alex Salmond,AlexSalmond,729628085193211905,2016-05-09 11:04:26,RT @TasminaSheikh: .@AlexSalmond speaking on #EUref and Scotland on #EuropeDay at @epc_eu to packed audience from over 20 nations. https://…,Stay
Alex Salmond,AlexSalmond,729622850760544256,2016-05-09 10:43:38,"RT @epc_eu: ""Europe stands tall as one of the world's greatest political achievements"" says @AlexSalmond at EPC Policy Briefing 
#Brexit 
#…",Stay
Alex Salmond,AlexSalmond,729622350090653696,2016-05-09 10:41:38,"RT @jesuisELP: .@AlexSalmond sets out the positive case for EU membership - a future of peace, prosperity and stability for all https://t.c…",Stay
Alex Salmond,AlexSalmond,725823528113692683,2016-04-28 23:06:28,RT @bbcquestiontime: .@AlexSalmond is disappointed to see another referendum dominated by 'Project Fear' #bbcqt https://t.co/ZuOKS5hXlK,Stay
Alex Salmond,AlexSalmond,723464650633809922,2016-04-22 10:53:08,RT @RishaadTV: What #Brexit Could Mean for Scottish Independence - Fmr First Minister @AlexSalmond @theSNP https://t.co/EfjnqAWS48 @Bloombe…,Stay
Alex Salmond,AlexSalmond,723385949497872384,2016-04-22 05:40:24,RT @RishaadTV: What #Brexit Could Mean for Scottish Independence - Fmr First Minister @AlexSalmond @theSNP https://t.co/EfjnqAWS48 @busines…,Stay
Alex Salmond,AlexSalmond,710478776954712064,2016-03-17 14:51:55,RT @bellacaledonia: Our interview with @AlexSalmond about Brexit and the currency question: https://t.co/E95GskVBDe,Stay
Alex Salmond,AlexSalmond,704410672927481856,2016-02-29 20:59:26,"There were clashes in the Commons over #euref, a win at the rugby &amp; a w/end on the road... All in my #WeekInReview: 
https://t.co/loo7qqw9mI",Stay
Alex Salmond,AlexSalmond,704065580639363072,2016-02-28 22:08:09,"RT @HumzaYousaf: My article on @theSNP making the positive, progressive case for Scotland's place in the EU https://t.co/TNClckjWxz",Stay
Alex Salmond,AlexSalmond,702035582000746496,2016-02-23 07:41:40,On the @GMB sofa this morning with @susannareid100 and @piersmorgan discussing #EUref. https://t.co/kYWarHtBsJ,Stay
Alex Salmond,AlexSalmond,701762118622822400,2016-02-22 13:35:01,RT @pressjournal: VIDEO: @AlexSalmond says EU grand design does not stand up to serious examination https://t.co/xbE9vVZm6O  #Brexit https:…,Stay
Alex Salmond,AlexSalmond,700646189608235008,2016-02-19 11:40:43,"Cameron should come back in his new Prime Ministerial jet to Heston airfield, wave a piece of paper and declare ""bathos in our time"". #EUREF",Stay
Alex Salmond,AlexSalmond,700646088672305152,2016-02-19 11:40:19,…and all because of a daft referendum promise he thought he would never have to deliver! #EUREF,Stay
Alex Salmond,AlexSalmond,700646011882962945,2016-02-19 11:40:01,…while 28 Euro leaders are locked in a room picking holes in Cameron's totally trivial agenda…#EUREF,Stay
Alex Salmond,AlexSalmond,700645951698939905,2016-02-19 11:39:46,The Continent is going up in the flames of a refugee crisis… #EUREF,Stay
Alex Salmond,AlexSalmond,700645856555368450,2016-02-19 11:39:24,Cameron is now succeeding in making the whole of Europe look absurd. #EUREF,Stay
Alex Salmond,AlexSalmond,700645792407683072,2016-02-19 11:39:08,"""Those whom the Gods wish to destroy they first make mad""… #EUREF",Stay
Alex Salmond,AlexSalmond,699195240951980032,2016-02-15 11:35:10,"Glad @Nigel_Farage has shown willingness to debate EU ref w/ me. Unsurprisingly, he's already asking for help... 

https://t.co/yr2ESn70tE",Stay
Alex Salmond,AlexSalmond,697154350356029441,2016-02-09 20:25:24,"...in three out of the four nations of this United Kingdom. 

#euref",Stay
Alex Salmond,AlexSalmond,697154304898162688,2016-02-09 20:25:13,"We are trying to get the government to exclude June 23 because it conflicts with the important elections taking place...

#euref",Stay
Alex Salmond,AlexSalmond,697154232923901953,2016-02-09 20:24:56,"Calculatus Eliminatus always helps an awful lot. The way to find a missing something is to find out what it's not. 

#euref",Stay
Alex Salmond,AlexSalmond,697154163298410496,2016-02-09 20:24:39,"To recap on my speech in the Commons: When you’ve mislaid a certain thing, keep your cool and don’t get hot. 

#euref",Stay
Alex Salmond,AlexSalmond,696746335891038208,2016-02-08 17:24:06,"In my #WeekInReview this week, I talk the #Brexit, @Scotlandteam and more: 

https://t.co/Picyapo3er",Stay
Alex Salmond,AlexSalmond,694614990754594817,2016-02-02 20:14:53,"A June 23rd EU ref would conflict with the devolved polls and be disrespectful of the process.

https://t.co/tYzyNmWaPV",Stay
Alex Salmond,AlexSalmond,668856559355711488,2015-11-23 18:20:05,It was great to speak with our Irish friends at the @iiea today about the upcoming EU referendum. https://t.co/U6xKk8RfZL,Stay
Alex Salmond,AlexSalmond,666546580481253376,2015-11-17 09:21:03,Discussing the EU with the European Parliament's Committee on Constitutional Affairs delegation this morning. https://t.co/YsMGTAm9Cx,Stay
Alex Salmond,AlexSalmond,648856554146541568,2015-09-29 13:47:12,"Catalonia, like Scotland, has a per capita GDP that is higher than the European Union average. @BV",Stay
Alex Salmond,AlexSalmond,644891753217191936,2015-09-18 15:12:30,Popped into the @ScotNational HQ to see the team. A great product of the referendum. #StillYes http://t.co/0JhQBNpfwY,Stay
Alex Salmond,AlexSalmond,644808274651541504,2015-09-18 09:40:47,"Fantastic speech made by @NicolaSturgeon today in Edinburgh, one year on from our historic referendum. #StillYes",Stay
Alex Salmond,AlexSalmond,643391912951590912,2015-09-14 11:52:40,"Firstly, promises made to Scotland by a panicked PM in the last days of the referendum have not been kept. @pressjournal @thecourieruk",Stay
Alex Salmond,AlexSalmond,643391821616390144,2015-09-14 11:52:18,Three things have become clear in the big year since the referendum. @pressjournal @thecourieruk,Stay
Alex Salmond,AlexSalmond,639098928034676737,2015-09-02 15:33:52,"RT @theSNP: David Cameron has lost control of the #EUreferendum, says @AlexSalmond http://t.co/dTQQfKDv7c",Stay
Alex Salmond,AlexSalmond,611657425729507329,2015-06-18 22:11:08,I want to see a European Union that does something decisive about the crisis in the Mediterranean and on climate change #bbqt,Stay
Alex Salmond,AlexSalmond,610872943531458560,2015-06-16 18:13:53,RT @theSNP: .@AlexSalmond - Labour sitting on their hands at Westminster again - this time on EU purdah http://t.co/XSfsT09eJ4,Stay
Alex Salmond,AlexSalmond,610578350436941824,2015-06-15 22:43:17,RT @theSNP: UK Government in EU referendum climb down #EURef http://t.co/K7se5dOc2o,Stay
Alex Salmond,AlexSalmond,610409257062809600,2015-06-15 11:31:22,Why was it possible to have a purdah period in the General Election but not for the EU referendum? UK Gov position makes no sense. #bbcdp,Stay
Alex Salmond,AlexSalmond,610406842766897154,2015-06-15 11:21:46,"RT @Jo_Coburn: I'll be talking EU referendum, full fiscal autonomy and powers for Holyrood with @AlexSalmond on #bbcdp midday",Stay
Alex Salmond,AlexSalmond,608263039708733440,2015-06-09 13:23:04,"While ex-prisoners in the House of Lords are going to be enfranchised by #EURef proposals, 16 &amp; 17 year olds and EU citizens to lose out.",Stay
Alex Salmond,AlexSalmond,608237591419355137,2015-06-09 11:41:56,The EU referendum Bill fails to meet gold standard set in #indyref in terms of inclusivity and democratic participation.,Stay
Alex Salmond,AlexSalmond,605420531073097728,2015-06-01 17:07:57,RT @theSNP: .@AlexSalmond calls for strong Scottish voice in EU referendum campaign  http://t.co/hIMxl18qGk,Stay
Alex Salmond,AlexSalmond,596320712815677440,2015-05-07 14:28:31,Lovely to meet first-time voter Alannah in #Stoneywood - registered to vote in referendum + voted in first GE today! http://t.co/UTmC2Uw7jR,Stay
Alex Salmond,AlexSalmond,588741265489035264,2015-04-16 16:30:30,RT @RichardLochhead: UK Gov sending Rupert Ponsonby 7th Baron de Mauley to Monday's EU talks cause UK ministers not going - I'm asking 2 sp…,Stay
Alex Salmond,AlexSalmond,578453900547760129,2015-03-19 07:12:11,The YES side lost the vote but the referendum changed the nation - THE DREAM SHALL NEVER DIE in bookshops today. http://t.co/INATuEIrOD,Stay
Alex Salmond,AlexSalmond,576815965964509184,2015-03-14 18:43:37,RT @ScottishSun: Not to be missed.. @AlexSalmond's referendum diary starting in tomorrow's Scottish Sun on Sunday. http://t.co/KgkF7ldneQ,Stay
Alex Salmond,AlexSalmond,553899224719687680,2015-01-10 13:00:40,"Polls, that picture &amp; the day after the referendum - all in my interview in today's @pressjournal https://t.co/iHfHkwXHUF",Stay
Alex Salmond,AlexSalmond,553511231181840385,2015-01-09 11:18:55,"Read my big interview in today’s @pressjournal on the referendum, my resignation &amp; what next at Westminster: https://t.co/tLnCZ09JrG",Stay
Alex Salmond,AlexSalmond,514413440434044928,2014-09-23 13:58:16,"Last week’s referendum was an extraordinary, empowering, exhilarating experience. Huge credit is due to both sides http://t.co/DaGi2miGFw",Stay
Alison McGovern,Alison_McGovern,744110296717991936,2016-06-18 10:11:34,RT @campbellclaret: The freedom Britain needs is freedom from a nasty Brexit Lie Machine run by tax dodgers and multi-millionaire liars fue…,Stay
Alison McGovern,Alison_McGovern,743426252707598336,2016-06-16 12:53:25,"RT @faisalislam: Bank of England: referendum uncertainty leading to ""delays to major economic decisions that are costly to reverse"" https:/…",Stay
Alison McGovern,Alison_McGovern,743354214059933696,2016-06-16 08:07:10,RT @lucianaberger: This &gt;&gt; from @LivEchonews #Remain #euref https://t.co/bDi7AwoGdU,Stay
Alison McGovern,Alison_McGovern,743334447110459392,2016-06-16 06:48:37,"RT @katieuevans: Can we please be clear that the 'dynamic' model this #Brexit guy is proposing @BBCr4today is less labour protection, no ma…",Stay
Alison McGovern,Alison_McGovern,743154769032806400,2016-06-15 18:54:38,RT @StewartWood: Will Brexit work? 8 things Brexit needs to succeed &amp; why none of the 8 are likely. My article today for @HuffPostUK. https…,Stay
Alison McGovern,Alison_McGovern,743146262736830465,2016-06-15 18:20:50,RT @AnnTaylor_HoL: Good Brexit friend just voted Stay cos 'it's the economy stupid',Stay
Alison McGovern,Alison_McGovern,743001289492201472,2016-06-15 08:44:46,RT @Helen_d1988: Ahead of the EU referendum next week @Alison_McGovern's Wirral News column on how the EU has benefited Merseyside https://…,Stay
Alison McGovern,Alison_McGovern,742818013766881280,2016-06-14 20:36:30,RT @JBeattieMirror: £30bn wiped off FTSE 100 today in Brexit fears. That's a lot of money off pension funds,Stay
Alison McGovern,Alison_McGovern,742784364052946945,2016-06-14 18:22:47,"RT @FelicitySlater: Dreams from my grandfather, the internationalist - lovely &amp; optimistic piece by @Alison_McGovern. #StrongerIn  https://…",Stay
Alison McGovern,Alison_McGovern,742751258415665152,2016-06-14 16:11:14,RT @benglaze: Fun day on @UKLabourIN bus with @edballs @YvetteCooperMP @Alison_McGovern - https://t.co/DTTlZMPTGm #EUref #LabourInForBritai…,Stay
Alison McGovern,Alison_McGovern,741655254152806400,2016-06-11 15:36:06,"Lovely Dominic home to campaign for #strongerin REMAIN vote ❤️ @ Lower Bebington, Liverpool,… https://t.co/0n4vfaYRiI",Stay
Alison McGovern,Alison_McGovern,740558571633541120,2016-06-08 14:58:17,RT @rachellybee: With so much at stakes for women's rights in #EUref how can we ensure women are votin &amp; at the heart of the debate? #Stron…,Stay
Alison McGovern,Alison_McGovern,740557325740695552,2016-06-08 14:53:20,RT @Jasmin_Beckett: The voter registration deadline has been extended! Don't miss the chance to have your say in the EU referendum.,Stay
Alison McGovern,Alison_McGovern,740506319527022593,2016-06-08 11:30:39,Our @HelenGoodmanMP nails it at #pmqs on Brexiters' economist saying #VoteLeave will eliminate manufacturing. More &gt; https://t.co/pUVAvdWNwk,Stay
Alison McGovern,Alison_McGovern,739949256325398529,2016-06-06 22:37:04,RT @juliatx: Last but not least @Alison_McGovern 💪🏽  doesn't suffer from a post colonial hangover #GlobalDevBrexit,Stay
Alison McGovern,Alison_McGovern,739948776585080832,2016-06-06 22:35:10,"RT @BekkyAshmore: We should work with EU partner cntries to set fair standards for all, not a race to the bottom if we leave @Alison_McGove…",Stay
Alison McGovern,Alison_McGovern,739948771468029952,2016-06-06 22:35:09,"RT @WillWoodwardAI: .@Alison_McGovern ""cooperation... is the best way to make trade free and fair"". #GlobalDevBrexit @ODIdev @bondngo #Vote…",Stay
Alison McGovern,Alison_McGovern,739916178479579140,2016-06-06 20:25:38,RT @ChrisGiles_: This from the Mirror is unexpected and good. The experts saying Brexit will cost you and the 1 that disagrees https://t.co…,Stay
Alison McGovern,Alison_McGovern,739385051364872192,2016-06-05 09:15:08,"RT @PaulDBrant: @GavinHJackson @Alison_McGovern IFS say Brexit would reduce economy by 40bn - less tax, less 4 NHS!",Stay
Alison McGovern,Alison_McGovern,739381794525597696,2016-06-05 09:02:11,RT @GavinHJackson: I don't get the NHS pledge thing. Surely extra money would be nice but without free trade and free movement with EU cost…,Stay
Alison McGovern,Alison_McGovern,739122888029184000,2016-06-04 15:53:23,@kirkdwilliams @StrongerIn @UKLabourIN nice to meet you too. I love a heated debate...,Stay
Alison McGovern,Alison_McGovern,739121776656044032,2016-06-04 15:48:58,RT @NWStrongerIn: Great to have @Alison_McGovern &amp; George Howarth MP joining our #StrongerIn #RegisterToVote stall in Liverpool today! http…,Stay
