id,handle,text,is_retweet,original_author,time,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,is_quote_status,lang,retweet_count,favorite_count,longitude,latitude,place_id,place_full_name,place_name,place_type,place_country_code,place_country,place_contained_within,place_attributes,place_bounding_box,source_url,truncated,entities,extended_entities
773931142001127424,HillaryClinton,Hillary’s speaking in North Carolina on her vision to build an economy that works for everyone. Tune in: https://t.co/5VPr9qVgkv,False,,2016-09-08T17:08:57,,,,False,en,746,2422,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'abcn.ws/29Pt8VA', 'expanded_url': 'http://abcn.ws/29Pt8VA', 'indices': [105, 128], 'url': 'https://t.co/5VPr9qVgkv'}], 'hashtags': []}",
773920230192054272,realDonaldTrump,Hillary Clinton answered email questions differently last night than she has in the past. She is totally confused. Unfit to serve as #POTUS.,False,,2016-09-08T16:25:36,,,,False,en,10678,31255,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'POTUS', 'indices': [133, 139]}]}",
773919776355848194,HillaryClinton,Hillary Clinton is supporting a bill that would protect benefits for former coal miners https://t.co/4gLC6U1swR https://t.co/ZCahhAvT9Q,True,businessinsider,2016-09-08T16:23:48,,,,False,en,1112,1818,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [{'id_str': '20562637', 'name': 'Business Insider', 'id': 20562637, 'screen_name': 'businessinsider', 'indices': [3, 19]}], 'symbols': [], 'urls': [{'display_url': 'read.bi/2bWk310', 'expanded_url': 'http://read.bi/2bWk310', 'indices': [109, 132], 'url': 'https://t.co/4gLC6U1swR'}], 'hashtags': []}",
773915260625510400,HillaryClinton,"Before Hillary, the last Democrat the @DallasNews endorsed was FDR: https://t.co/4Phexk1OOG",False,,2016-09-08T16:05:51,,,,False,en,1485,3461,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '15679641', 'name': 'Dallas Morning News', 'id': 15679641, 'screen_name': 'dallasnews', 'indices': [38, 49]}], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2cnBK9e', 'expanded_url': 'http://hrc.io/2cnBK9e', 'indices': [68, 91], 'url': 'https://t.co/4Phexk1OOG'}], 'hashtags': []}",
773904330990714880,HillaryClinton,"The House should reject H.R. 5424, which rolls back important rules on Wall Street money managers and puts workers’ retirements at risk.",True,mikereedschmidt,2016-09-08T15:22:25,,,,False,en,488,1098,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '2214984592', 'name': 'Mike Schmidt', 'id': 2214984592, 'screen_name': 'mikereedschmidt', 'indices': [3, 19]}], 'symbols': [], 'urls': [], 'hashtags': []}",
773903163296473088,realDonaldTrump,Hillary just gave a disastrous news conference on the tarmac to make up for poor performance last night. She's being decimated by the media!,False,,2016-09-08T15:17:47,,,,False,en,11264,35998,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",
773901007340310528,realDonaldTrump,Last nights winner was clear &amp; it will be proven time &amp; time again - lets #MAGA!! Lets WIN!! #TrumpTrain https://t.co/sGqp9rGmBH,True,DanScavino,2016-09-08T15:09:13,,,,False,en,7178,17673,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [{'id_str': '620571475', 'name': 'Daniel Scavino Jr.', 'id': 620571475, 'screen_name': 'DanScavino', 'indices': [3, 14]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'MAGA', 'indices': [98, 103]}, {'text': 'TrumpTrain', 'indices': [117, 128]}]}",
773897081828306945,HillaryClinton,"Donald Trump ""absolutely"" stands behind his horrible 2013 tweet about sexual assault in the military https://t.co/c7mAsS1a06",True,nowthisnews,2016-09-08T14:53:37,,,,False,en,1670,1899,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [{'id_str': '701725963', 'name': 'NowThis', 'id': 701725963, 'screen_name': 'nowthisnews', 'indices': [3, 15]}], 'symbols': [], 'urls': [], 'hashtags': []}",
773893169717149697,HillaryClinton,"Last night, Trump chose to talk about his deep admiration and support for Putin.

Maybe he did it with a smile. https://t.co/IjcqT5Z4KZ",False,,2016-09-08T14:38:04,,,,False,en,6907,17044,,,,,,,,,,,,http://twitter.com,False,"{'media': [{'display_url': 'pic.twitter.com/IjcqT5Z4KZ', 'expanded_url': 'https://twitter.com/HillaryClinton/status/773893169717149697/video/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 576, 'resize': 'fit', 'w': 1024}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'id_str': '773892527950790656', 'indices': [112, 135], 'id': 773892527950790656, 'url': 'https://t.co/IjcqT5Z4KZ', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/773892527950790656/img/gJtexiMpZxqq65xd.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/773892527950790656/img/gJtexiMpZxqq65xd.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/IjcqT5Z4KZ', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'medium': {'h': 338, 'resize': 'fit', 'w': 600}, 'large': {'h': 576, 'resize': 'fit', 'w': 1024}, 'small': {'h': 191, 'resize': 'fit', 'w': 340}}, 'expanded_url': 'https://twitter.com/HillaryClinton/status/773893169717149697/video/1', 'indices': [112, 135], 'id': 773892527950790656, 'url': 'https://t.co/IjcqT5Z4KZ', 'video_info': {'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773892527950790656/vid/640x360/vNODx8ycrvO67TNG.mp4'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773892527950790656/vid/320x180/vNQzEgADdXa2O_xu.mp4'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/amplify_video/773892527950790656/pl/bWHfHB0-8ErpdGdf.mpd'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773892527950790656/vid/1280x720/fLwS__di_Vskvlxi.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/773892527950790656/pl/bWHfHB0-8ErpdGdf.m3u8'}], 'aspect_ratio': [16, 9], 'duration_millis': 75742}, 'id_str': '773892527950790656', 'additional_media_info': {'embeddable': True, 'title': '', 'call_to_actions': {'visit_site': {'url': 'http://hrc.io/2cw8Q4e'}}, 'description': '', 'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/773892527950790656/img/gJtexiMpZxqq65xd.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/773892527950790656/img/gJtexiMpZxqq65xd.jpg'}]}"
773890674521440256,HillaryClinton,"The next time Donald Trump throws a temper tantrum, imagine if he had the nuclear codes. https://t.co/m11adVj9v8",False,,2016-09-08T14:28:09,,,,False,en,5281,8978,,,,,,,,,,,,http://twitter.com,False,"{'media': [{'display_url': 'pic.twitter.com/m11adVj9v8', 'expanded_url': 'https://twitter.com/HillaryClinton/status/773890674521440256/video/1', 'sizes': {'medium': {'h': 675, 'resize': 'fit', 'w': 1200}, 'small': {'h': 383, 'resize': 'fit', 'w': 680}, 'large': {'h': 1080, 'resize': 'fit', 'w': 1920}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '773647489324941312', 'indices': [89, 112], 'id': 773647489324941312, 'url': 'https://t.co/m11adVj9v8', 'media_url_https': 'https://pbs.twimg.com/media/CryMt8YXEAER3Hw.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CryMt8YXEAER3Hw.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/m11adVj9v8', 'sizes': {'medium': {'h': 675, 'resize': 'fit', 'w': 1200}, 'small': {'h': 383, 'resize': 'fit', 'w': 680}, 'large': {'h': 1080, 'resize': 'fit', 'w': 1920}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'expanded_url': 'https://twitter.com/HillaryClinton/status/773890674521440256/video/1', 'indices': [89, 112], 'id': 773647489324941312, 'url': 'https://t.co/m11adVj9v8', 'video_info': {'variants': [{'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773647489324941312/vid/320x180/_ZR8km_ckgz_fzJH.mp4'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773647489324941312/vid/1280x720/kkt90T-AjU-mNClt.mp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773647489324941312/vid/640x360/eP6ODaPPdX5ASfYC.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/773647489324941312/pl/CWHvXl_lLtmMWEV5.m3u8'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/amplify_video/773647489324941312/pl/CWHvXl_lLtmMWEV5.mpd'}], 'aspect_ratio': [16, 9], 'duration_millis': 88880}, 'id_str': '773647489324941312', 'additional_media_info': {'embeddable': True, 'title': '', 'call_to_actions': {'visit_site': {'url': 'http://hrc.io/2clpqGq'}}, 'description': '', 'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/media/CryMt8YXEAER3Hw.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/media/CryMt8YXEAER3Hw.jpg'}]}"
773884319030976512,HillaryClinton,"“I love this country. I will serve it with my entire heart, mind, and soul.” —Hillary on the tarmac to reporters",False,,2016-09-08T14:02:54,,,,False,en,2336,7480,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",
773855962528620548,realDonaldTrump,"""A rough night for Hillary Clinton""  ABC News.",False,,2016-09-08T12:10:13,,,,False,en,8941,29965,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",
773855854831493121,HillaryClinton,There's only one candidate in this election who's ready to be America's Commander-in-Chief. https://t.co/NarHADLKi2,False,,2016-09-08T12:09:47,,,,False,en,2851,8386,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'media': [{'display_url': 'pic.twitter.com/NarHADLKi2', 'expanded_url': 'https://twitter.com/HillaryClinton/status/773855854831493121/photo/1', 'sizes': {'medium': {'h': 512, 'resize': 'fit', 'w': 1024}, 'small': {'h': 340, 'resize': 'fit', 'w': 680}, 'large': {'h': 512, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '773855742902280194', 'indices': [92, 115], 'id': 773855742902280194, 'url': 'https://t.co/NarHADLKi2', 'media_url_https': 'https://pbs.twimg.com/media/Cr1JsrcWIAIHPVU.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/Cr1JsrcWIAIHPVU.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}","{'media': [{'display_url': 'pic.twitter.com/NarHADLKi2', 'expanded_url': 'https://twitter.com/HillaryClinton/status/773855854831493121/photo/1', 'sizes': {'medium': {'h': 512, 'resize': 'fit', 'w': 1024}, 'small': {'h': 340, 'resize': 'fit', 'w': 680}, 'large': {'h': 512, 'resize': 'fit', 'w': 1024}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '773855742902280194', 'indices': [92, 115], 'id': 773855742902280194, 'url': 'https://t.co/NarHADLKi2', 'media_url_https': 'https://pbs.twimg.com/media/Cr1JsrcWIAIHPVU.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/Cr1JsrcWIAIHPVU.jpg'}]}"
773836389943246848,realDonaldTrump,"Wow, reviews are in - THANK YOU!",False,,2016-09-08T10:52:27,,,,False,en,5212,22331,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",
773834064465920000,realDonaldTrump,COMING UP @GenFlynn @newtgingrich on @foxandfriends,False,,2016-09-08T10:43:12,,,,False,en,2326,10877,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [{'id_str': '240454812', 'name': 'General Flynn', 'id': 240454812, 'screen_name': 'GenFlynn', 'indices': [10, 19]}, {'id_str': '20713061', 'name': 'Newt Gingrich', 'id': 20713061, 'screen_name': 'newtgingrich', 'indices': [20, 33]}, {'id_str': '15513604', 'name': 'FOX & Friends', 'id': 15513604, 'screen_name': 'foxandfriends', 'indices': [37, 51]}], 'symbols': [], 'urls': [], 'hashtags': []}",
773833021837438977,realDonaldTrump,Thank you to @foxandfriends for the nice reviews of last night.,False,,2016-09-08T10:39:04,,,,False,en,3929,16814,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [{'id_str': '15513604', 'name': 'FOX & Friends', 'id': 15513604, 'screen_name': 'foxandfriends', 'indices': [13, 27]}], 'symbols': [], 'urls': [], 'hashtags': []}",
773823089331277824,realDonaldTrump,Thank you America - great #CommanderInChiefForum polls! https://t.co/Rcu6KaRGCB,False,,2016-09-08T09:59:36,,,,False,en,9687,23543,,,,,,,,,,,,http://twitter.com/download/iphone,False,"{'media': [{'display_url': 'pic.twitter.com/Rcu6KaRGCB', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/773823089331277824/photo/1', 'sizes': {'large': {'h': 1936, 'resize': 'fit', 'w': 1936}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '773823040891355137', 'indices': [56, 79], 'id': 773823040891355137, 'url': 'https://t.co/Rcu6KaRGCB', 'media_url_https': 'https://pbs.twimg.com/media/Cr0r9K9XgAEJ3G9.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/Cr0r9K9XgAEJ3G9.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'CommanderInChiefForum', 'indices': [26, 48]}]}","{'media': [{'display_url': 'pic.twitter.com/Rcu6KaRGCB', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/773823089331277824/photo/1', 'sizes': {'large': {'h': 1936, 'resize': 'fit', 'w': 1936}, 'small': {'h': 680, 'resize': 'fit', 'w': 680}, 'medium': {'h': 1200, 'resize': 'fit', 'w': 1200}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'id_str': '773823040891355137', 'indices': [56, 79], 'id': 773823040891355137, 'url': 'https://t.co/Rcu6KaRGCB', 'media_url_https': 'https://pbs.twimg.com/media/Cr0r9K9XgAEJ3G9.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/Cr0r9K9XgAEJ3G9.jpg'}]}"
773733162245582849,realDonaldTrump,Thank you to our fantastic veterans. The reviews and polls from almost everyone of my Commander-in-Chief presentation were great. Nice!,False,,2016-09-08T04:02:15,,,,False,en,9500,37224,,,,,,,,,,,,http://twitter.com/download/android,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",
773727805263736832,HillaryClinton,Imagine this man in charge of our men and women in uniform. https://t.co/IyZ3kBGBzm,False,,2016-09-08T03:40:58,,,,False,en,1821,3755,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2cuJCD0', 'expanded_url': 'http://hrc.io/2cuJCD0', 'indices': [60, 83], 'url': 'https://t.co/IyZ3kBGBzm'}], 'hashtags': []}",
773714580421873664,HillaryClinton,"Trump to Matt Lauer on Iraq: ""I was totally against the war."" Here's proof Trump is lying: https://t.co/6ZhgJMUhs3 https://t.co/PJXG20q9LJ",True,voxdotcom,2016-09-08T02:48:25,,,,False,en,3140,3842,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '2347049341', 'name': 'Vox', 'id': 2347049341, 'screen_name': 'voxdotcom', 'indices': [3, 13]}], 'symbols': [], 'urls': [{'display_url': 'bit.ly/2cbp2ZV', 'expanded_url': 'http://bit.ly/2cbp2ZV', 'indices': [106, 129], 'url': 'https://t.co/6ZhgJMUhs3'}], 'hashtags': []}",
773697548389380097,HillaryClinton,"Actually, that’s just what taking the office of President seriously looks like. https://t.co/Pyn92mesom",False,,2016-09-08T01:40:44,,,,True,en,13354,35941,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/Reince/status/…', 'expanded_url': 'https://twitter.com/Reince/status/773694140404170752', 'indices': [80, 103], 'url': 'https://t.co/Pyn92mesom'}], 'hashtags': []}",
773694664960577536,HillaryClinton,"Trump's unpresidential trifecta tonight:
1. Attack our generals
2. Praise Putin
3. Blame women in combat for sexual assault
#NBCNewsForum",True,brianefallon,2016-09-08T01:29:17,,,,False,en,8082,10884,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '42995067', 'name': 'Brian Fallon', 'id': 42995067, 'screen_name': 'brianefallon', 'indices': [3, 16]}], 'symbols': [], 'urls': [], 'hashtags': []}",
773693758265262080,HillaryClinton,Trump tried to prove he'd be fit to serve as president...by comparing @POTUS unfavorably to Putin. #NBCNewsForum https://t.co/zCZ0NfYcTT,True,TheBriefing2016,2016-09-08T01:25:41,,,,False,en,1864,2700,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '3232054991', 'name': 'The Briefing', 'id': 3232054991, 'screen_name': 'TheBriefing2016', 'indices': [3, 19]}, {'id_str': '1536791610', 'name': 'President Obama', 'id': 1536791610, 'screen_name': 'POTUS', 'indices': [91, 97]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'NBCNewsForum', 'indices': [120, 133]}]}",
773692233744785409,HillaryClinton,I really can't believe I just saw a Republican nominee for president heap praise on a thuggish Russian leader while denigrating our military,True,morningmoneyben,2016-09-08T01:19:37,,,,False,en,6667,10234,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [{'id_str': '135575282', 'name': 'Ben White', 'id': 135575282, 'screen_name': 'morningmoneyben', 'indices': [3, 19]}], 'symbols': [], 'urls': [], 'hashtags': []}",
773690611971088384,HillaryClinton,"Donald Trump is unqualified and totally unfit to be Commander-in-Chief.

You can stop him. Register to vote today: https://t.co/tTgeqxNqYm",False,,2016-09-08T01:13:11,,,,False,en,3058,6320,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'IWillVote.com', 'expanded_url': 'http://IWillVote.com', 'indices': [115, 138], 'url': 'https://t.co/tTgeqxNqYm'}], 'hashtags': []}",
773689266501279744,HillaryClinton,Text QUALIFIED to 47246 if you agree there was only one candidate tonight who showed she's ready to be the next president.,False,,2016-09-08T01:07:50,,,,False,en,1321,4950,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': []}",
773687086633390080,HillaryClinton,"Donald Trump could be our next Commander-in-Chief.

Chip in to make sure it never happens: https://t.co/GbWxtTLvDe #NBCNewsForum",False,,2016-09-08T00:59:10,,,,False,en,1059,2772,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'hrc.io/2cupRLP', 'expanded_url': 'http://hrc.io/2cupRLP', 'indices': [91, 114], 'url': 'https://t.co/GbWxtTLvDe'}], 'hashtags': [{'text': 'NBCNewsForum', 'indices': [115, 128]}]}",
773685541271379968,HillaryClinton,"""It is a correct tweet."" —Donald Trump, just now #NBCNewsForum  https://t.co/EyNuOmY8oF",False,,2016-09-08T00:53:02,,,,True,en,6982,8468,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/realDonaldTrum…', 'expanded_url': 'https://twitter.com/realDonaldTrump/status/331907383771148288', 'indices': [64, 87], 'url': 'https://t.co/EyNuOmY8oF'}], 'hashtags': [{'text': 'NBCNewsForum', 'indices': [49, 62]}]}",
773685017042096128,HillaryClinton,"Donald Trump's super secret plan to fight ISIS is still a super secret. #NBCNewsForum 
https://t.co/SBbCVgeaQD",True,TheBriefing2016,2016-09-08T00:50:57,,,,False,en,858,1615,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '3232054991', 'name': 'The Briefing', 'id': 3232054991, 'screen_name': 'TheBriefing2016', 'indices': [3, 19]}], 'symbols': [], 'urls': [{'display_url': 'video.snapstream.net/Play/4pPXeBAQF…', 'expanded_url': 'https://video.snapstream.net/Play/4pPXeBAQFTrB5Sfk5LdQEL?accessToken=dqvjvvz55ycvi', 'indices': [108, 131], 'url': 'https://t.co/SBbCVgeaQD'}], 'hashtags': [{'text': 'NBCNewsForum', 'indices': [93, 106]}]}",
773684718202187776,HillaryClinton,A man who talks about our veterans and military families like this doesn't deserve to be Commander-in-Chief. https://t.co/4s6SvAAyNA,True,HillaryClinton,2016-09-08T00:49:45,,,,False,en,4156,8944,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [{'id_str': '1339835893', 'name': 'Hillary Clinton', 'id': 1339835893, 'screen_name': 'HillaryClinton', 'indices': [3, 18]}], 'symbols': [], 'urls': [], 'hashtags': []}",
773684415054708736,HillaryClinton,"The worst part is, this isn’t the first time Donald Trump has praised Russia and Putin. #NBCNewsForum https://t.co/N6ySNILYMx",False,,2016-09-08T00:48:33,,,,False,en,3915,6082,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'amp.twimg.com/v/52d1e95b-ca4…', 'expanded_url': 'https://amp.twimg.com/v/52d1e95b-ca45-465b-b481-f961b65ab475', 'indices': [102, 125], 'url': 'https://t.co/N6ySNILYMx'}], 'hashtags': [{'text': 'NBCNewsForum', 'indices': [88, 101]}]}",
773683291899719681,HillaryClinton,No todas las heridas son visibles. Los veteranos merecen el mejor cuidado de salud mental disponible. #NBCNewsForum https://t.co/fMb7IHyFiC,True,Hillary_esp,2016-09-08T00:44:05,,,,False,es,505,1143,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '755024857373474816', 'name': 'Hillary en español', 'id': 755024857373474816, 'screen_name': 'Hillary_esp', 'indices': [3, 15]}], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'NBCNewsForum', 'indices': [119, 132]}]}",
773682724527824897,HillaryClinton,"“I have a very good brain.” —Donald Trump on his foreign policy advisors

(Himself.) https://t.co/48MePwjHh9",False,,2016-09-08T00:41:50,,,,False,en,1983,3612,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [], 'symbols': [], 'urls': [{'display_url': 'amp.twimg.com/v/20a3a4d7-db2…', 'expanded_url': 'https://amp.twimg.com/v/20a3a4d7-db26-420f-9f22-fc1099fdbc57', 'indices': [85, 108], 'url': 'https://t.co/48MePwjHh9'}], 'hashtags': []}",
773681680397860864,HillaryClinton,"In 2002, Donald Trump said he supported invading Iraq https://t.co/B3071OFSQy https://t.co/On1ZfL88eC",True,BuzzFeed,2016-09-08T00:37:41,,,,False,en,1512,1799,,,,,,,,,,,,http://twitter.com,False,"{'user_mentions': [{'id_str': '5695632', 'name': 'BuzzFeed', 'id': 5695632, 'screen_name': 'BuzzFeed', 'indices': [3, 12]}], 'symbols': [], 'urls': [{'display_url': 'bzfd.it/1XARILA', 'expanded_url': 'http://bzfd.it/1XARILA', 'indices': [68, 91], 'url': 'https://t.co/B3071OFSQy'}, {'display_url': 'vine.co/v/ivE9EivErwh', 'expanded_url': 'https://vine.co/v/ivE9EivErwh', 'indices': [92, 115], 'url': 'https://t.co/On1ZfL88eC'}], 'hashtags': []}",
773680224936615937,HillaryClinton,"Tonight, Trump is going to try and claim he's ready to be Commander-in-Chief. The facts say otherwise. 

Follow @TheBriefing2016 to see why.",False,,2016-09-08T00:31:54,,,,False,en,1119,3512,,,,,,,,,,,,https://about.twitter.com/products/tweetdeck,False,"{'user_mentions': [{'id_str': '3232054991', 'name': 'The Briefing', 'id': 3232054991, 'screen_name': 'TheBriefing2016', 'indices': [112, 128]}], 'symbols': [], 'urls': [], 'hashtags': []}",
773679891434856448,HillaryClinton,Not every wound can be seen. Our veterans deserve the best mental health services we can give. #NBCNewsForum https://t.co/vHoPy09BvC,False,,2016-09-08T00:30:35,,,,False,en,3460,9276,,,,,,,,,,,,http://twitter.com,False,"{'media': [{'display_url': 'pic.twitter.com/vHoPy09BvC', 'expanded_url': 'https://twitter.com/HillaryClinton/status/773679891434856448/video/1', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 360, 'resize': 'fit', 'w': 640}, 'large': {'h': 360, 'resize': 'fit', 'w': 640}, 'medium': {'h': 360, 'resize': 'fit', 'w': 640}}, 'id_str': '773679324025253889', 'indices': [109, 132], 'id': 773679324025253889, 'url': 'https://t.co/vHoPy09BvC', 'media_url_https': 'https://pbs.twimg.com/media/CryptdVWgAIfjQm.jpg', 'type': 'photo', 'media_url': 'http://pbs.twimg.com/media/CryptdVWgAIfjQm.jpg'}], 'user_mentions': [], 'symbols': [], 'urls': [], 'hashtags': [{'text': 'NBCNewsForum', 'indices': [95, 108]}]}","{'media': [{'display_url': 'pic.twitter.com/vHoPy09BvC', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 360, 'resize': 'fit', 'w': 640}, 'large': {'h': 360, 'resize': 'fit', 'w': 640}, 'medium': {'h': 360, 'resize': 'fit', 'w': 640}}, 'expanded_url': 'https://twitter.com/HillaryClinton/status/773679891434856448/video/1', 'indices': [109, 132], 'id': 773679324025253889, 'url': 'https://t.co/vHoPy09BvC', 'video_info': {'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773679324025253889/vid/1280x720/NxHyrAijiyk2MlCA.mp4'}, {'content_type': 'application/dash+xml', 'url': 'https://video.twimg.com/amplify_video/773679324025253889/pl/bZMyrWHFhNDf0GMb.mpd'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773679324025253889/vid/640x360/JrOPJGtJDZqbkvqM.mp4'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/773679324025253889/vid/320x180/9F3EHXxwKewDxcPE.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/773679324025253889/pl/bZMyrWHFhNDf0GMb.m3u8'}], 'aspect_ratio': [16, 9], 'duration_millis': 104238}, 'id_str': '773679324025253889', 'additional_media_info': {'embeddable': True, 'title': '', 'description': '', 'monetizable': False}, 'media_url_https': 'https://pbs.twimg.com/media/CryptdVWgAIfjQm.jpg', 'type': 'video', 'media_url': 'http://pbs.twimg.com/media/CryptdVWgAIfjQm.jpg'}]}"
